id ,kalimat,pasien,usia pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
,Batuk pilek atau yang biasa disebut dengan common cold adalah suatu infeksi yang terjadi pada saluran nafas bagian atas.,,,,,,,,,,,,,,,,,1
," Infeksi ini paling sering disebabkan oleh virus, dan umumnya dapat sembuh dengan sendirinya.",,,,,,,,,,,1,,,,,,
," Apabila seseorang terkena batuk dan pilek gejala yang muncul adalah batuk
Pilek, Bersin-bersin, Demam, Sakit kepala",,,,1,,,,,,,,,,,,,1
,"Penyebab batuk pilek selain infeksi dari infeksi virus adalah karena kurang nya istirahat, aktivitas yang berlebihan, konsumsi makanan dan minuman yang tidak sehat, merokok, mengkonsumsi alkohol dapat membuat seseorang sering terkena batuk pilek.",,,,,,,,,,,1,,,,,,1
,"Dikarenakan common cold tidak terlalu berbahaya dan dapat sembuh dengan sendirinya, maka ada beberapa saran yang dapat di lakukan di rumah seperti menghirup uap air melalui hidung",,,,,,,1,,,,,,,,,,1
,Mengkonsumsi air putih hangat,,,,,,,,1,,,,,,,,,
,"Mengoleskan balsem ke badan, dapat membuat badan menjadi hangat dan relax",,,,,,,,1,,,,,,,,,
,Hindari suasana yang dingin,,,,,,,,1,,,,,,,,,
,Hindari minuman yang dingin,,,,,,,,1,,,,,,,,,
,Konsumsi vitamin C,,,,,,,,1,,,,,,,,,
,Istirahat yang cukup,,,,,,,,1,,,,,,,,,
,Obat zemoxil merupakan obat yang mengandung antibiotik.,,,,,,,,,,,,,1,,,,1
,Obat tersebut merupakan golongan obat keras yang penggunaannya harus dengan pengawasan atau pemeriksaan dokter sebelumnya. ,,,,,,,,,,,,,,,,,1
,Mengkonsumsi obat tersebut tanpa sepengetahuan dokter tidak disaranakan.,,,,,,,,,,,,,,,,,1
,"Apabila keluhan anda semakin memburuk dan menggangu aktivitas, sebaiknya kunjungi dokter terdekat.",,,,,,,1,,,,,1,,,,,
,"Semoga membantu, terima kasih.",,,,,,,,,,,,,,1,,,
,"Dok, Saya punya riwayat Alergi/Sesak Napas apalagi jika Dingin/Asap/Bau menyengat menyebabkan saya Pilek & Terkadang Dahak/Pilek saya masuk ke tenggorokan saat saya menarik napas/tertelan. ",1,,1,1,,,,,,,,1,,,,,
,Apakah akibat dari Cairan tsb yg masuk ke tenggorokan/lambung saya dok?,,,,,,,,,1,,,,,,,,
,"Alo Dwi, terimakasih sudah bertanya di Alodokter.",,,,,,,,,,1,,,,,,,
,Alergi merupakan reaksi sistem imunitas/daya tahan tubuh seseorang terhadap sesuatu yang pada umumnya tidak menimbulkan masalah pada orang lain.,,,,,,,,,,,,,,,,,1
,"Terdapat berbagai pencetus timbulnya alergi mulai dari makanan, obat, cuaca dingin, asap, debu, dan sebagainya.",,,,,,,,,,,1,,,,,,
,"Gejala yang muncul dapat berupa ruam kulit yang gatal, pilek, hingga sesak nafas.",,,,,,,,1,,,,,,,,,
,Reaksi alergi dapat menimbulkan dahak. ,,,,,,,,1,,,1,,,,,,1
,Dahak sendiri merupakan lendir yang dibentuk oleh saluran cerna untuk melindungi dari debu dan hal lainnya.,,,,,,,,,,,,,,,,,1
,Dahak juga berperan dalam mendukung kerja sistem saluran nafas. ,,,,,,,,,,,,,,,,,1
," Dahak yang tertelan tidak bersifat membahayakan bahkan jika mengandung bakteri, sebab dahak akan dicerna sebagai makanan hingga ke lambung dan bakteri akan mengalami kematian akibat terpapar asam lambung.",,,1,,,,,1,,,1,,,,,,
,"Sekian, semoga membantu.",,,,,,,,,,,,,,1,,,
,Anak saya usia 12 bulan kurang 7hari.,1,1,,,,,,,,,,,,,,,
,Dia batuk pilek demam.,,,1,,,,,,,,,,,,,,
,Lagi tumbuh gigi juga.,,,,,,,,,,,,1,,,,,
,"Minum obat sudah tepat waktu 3x1 (hufanoxil,itrasal & obat serbuk)Tapi kalo malam jam 00:00 suka demam lewat 38++.",,,,,,,1,,,,,,,,,,
,Apa boleh dikasih Paracetamol biar demamnya turun?,,,,,,,,,1,,,,1,,,,
,"Alo Bunda Ayu, terima kasih sudah bertanya pada Alodokter",,,,,,,,,,1,,,,,,,
,"Keluhan demam batuk dan pilek, merupakan gejala yang bisa muncul akibat dari banyak kondisi penyakit. ",,,,1,,,,,,,,,,,,,1
," Demam pada anak pun dapat disebabkan oleh banyak hal. Adanya peradangan, infeksi virus dan bakteri merupakan penyebab paling sering dari keluhan tersebut. ",,,1,,,,,,,,1,,,,,,1
,"Berikut ini adalah beberapa contoh penyakit akibat perdangan dan infeksi yaitu Infeksi saluran pernafasan atas (ISPA),",,,1,,,,,,,,,,,,,,1
,"Faringitis (radang tenggorokan),",,,1,,,,,,,,,,,,,,
,"Peradangan saluran cerna (typhoid),",,,1,,,,,,,,,,,,,,
,"Demam berdarah,",,,1,,,,,,,,,,,,,,
,Gigi tumbuh pada Anak,,,1,,,,,,,,,,,,,,
,"Dalam hal ini, yang anak Anda rasakan dapat terjadi akibat infeksi pada saluran nafas karena ada gejala batuk dan pilek diperparah dengan adanya gigi susu yang akan tumbuh.",,,,1,,,,,,,1,,,,,,1
,"Hal yang penting adalah jangan panik, tetapi Anda harus waspada. Berikut ini adalah beberapa hal yang perlu dilakukan pada kondisi demam, yaitu Lakukan pengukuran suhu tubuh berkala",,,,,,,1,,,,,,,,,,1
,Berikan asupan cairan yang cukup dengan minum air putih yang cukup 700-1000 ml tiap hari,,,,,,,1,,,,,,,,,,
,"Jika suhu diatas 37,5 derajat Celcius, berikan obat penurun panas seperti paracetamol sesuai dosis berdasarkan berat badan anak.",,,,,,,1,,,,,,,,,,
,Kompres dengan air hangat di kepala,,,,,,,1,,,,,,,,,,
,Segera berobat ke dokter untuk memastikan kondisi yang menyebabkan hal tersebut bila demam tidak berkurang selama 3 hari.,,,,,,1,1,,,,,1,,,,,
,"Perhatikan higienitas mulut, bersihkan mulut anak secara rutin agar sisa makanan tidak menempel dan dapat menibulkan akumulasi bakteri yang menyebabkan demam pada saaat anak tumbuh gigi.",,,,,,,1,,,,,,,,,,
,"Hufanoxil adalah antibiotik berisi amoxicillin, habiskan obat tersebut, itrasal adalah obat batuk, dan obat racikan mungkin berisi obat flu dan demam.",,,,,,,,,,,,,1,,,,
,Paracetamol sendiri dapat diminum sehari 3x dan maksimal tiap 4 jam.,,,,,1,,,,,,,,1,,,,1
,"Jadi jika anak Anda sudah minum obat-obat yang diberikan lalu dalam 4 jam demam anak tidak turun, maka Anda dapat memberikan paracetamol tambahan dengan dosis sesuai berat badan atau sesuai anjuran dalam kemasan.",,,,,1,,1,,,,,1,,,,,
,"Terkait pandemi virus corona ini, maka Anda perlu waspada apabila adik Anda memiliki faktor risiko besar infeksi corona, yaitu riwayat kontak dengan orang positif COVID-19 dan atau bepergian ke daerah terjangkit transmisi lokal.",,,,,,,,,,,,,,,,,1
,"Pasalnya demam, batuk dan pilek merupakan salah satu gejala pada COVID-19. Maka apabila anak Anda dan keluarga memiliki riwayat bepergian dan kontak dengan pasien COVID-19 sebelumnya",,,1,,,,,,,,1,,,,,,
, perlu dipastikan apakah ada infeksi virus corona atau tidak pada anak Anda. ,,,,,,,1,,,,,,,,,,
,"Bila tidak ada 2 faktor risiko tersebut, maka saya sarankan Anda melakukan observasi mandiri terlebih dahulu selama 3 hari.",,,,,,,1,,,,,1,,,,,
,"Bila dalam 3 hari demam tidak membaik, maka segeralah periksa ke dokter agar diperiksa dengan seksama ",,,,,,,1,,,,,1,,,,,
,Semoga membantu. Salam,,,,,,,,,,,,,,1,,,
